employee_id,age,years_experience,department,job_title,education_level,location,performance_rating,overtime_hours,projects_completed,salary
5447,41,11,Operations,Senior,PhD,Remote,2.58,2,7,177177
5448,60,17,HR,Manager,PhD,Remote,1.29,14,12,395650
5449,45,33,Marketing,Senior,Master,San Francisco,4.77,4,3,455614
5450,42,32,HR,Senior,High School,Austin,1.73,3,12,229957
5451,31,17,Sales,Junior,PhD,Seattle,1.78,0,12,236203
5452,35,28,HR,Lead,Bachelor,Austin,3.59,2,7,283174
5453,58,4,IT,Lead,PhD,Boston,3.9,9,14,586824
5454,39,24,Finance,Manager,Bachelor,Chicago,3.95,12,0,413996
5455,45,23,HR,Senior,High School,San Francisco,2.5,6,10,296501
5456,35,28,HR,Mid-Level,PhD,Austin,4.49,13,8,350870
5457,55,32,Finance,Manager,High School,Remote,3.18,12,4,358824
5458,33,9,HR,Lead,PhD,San Francisco,2.75,4,3,305009
5459,43,32,IT,Junior,Bachelor,Seattle,4.24,10,4,298625
5460,27,22,Finance,Lead,Bachelor,New York,1.97,13,12,570153
5461,57,10,IT,Lead,Master,Remote,4.44,0,0,235504
5462,57,23,IT,Junior,Master,Austin,3.16,4,1,173133
5463,43,23,IT,Senior,Master,Chicago,4.6,2,12,519945
5464,35,6,Sales,Senior,PhD,Seattle,1.81,0,1,191289
5465,37,20,Finance,Lead,High School,Boston,4.74,16,14,584281
5466,57,19,Sales,Manager,PhD,Austin,3.75,19,10,687027
5467,46,9,Sales,Mid-Level,Bachelor,New York,3.47,11,12,299366
5468,53,24,Finance,Manager,High School,Boston,2.69,12,14,585379
5469,54,14,HR,Director,Bachelor,Chicago,4.83,5,8,428981
5470,57,5,Operations,Manager,Master,San Francisco,2.78,2,5,251496
5471,41,1,Marketing,Lead,Bachelor,San Francisco,2.99,10,2,231358
5472,39,11,Operations,Lead,PhD,Austin,4.13,10,3,258838
5473,59,3,IT,Mid-Level,Bachelor,Boston,2.14,9,12,243093
5474,24,22,Finance,Mid-Level,Bachelor,New York,2.17,10,0,232571
5475,44,12,HR,Mid-Level,Bachelor,New York,4.1,15,14,318376
5476,53,16,Sales,Lead,High School,Chicago,1.51,19,6,277459
5477,37,30,Engineering,Lead,Bachelor,Seattle,4.29,9,6,642113
5478,26,15,Marketing,Manager,Bachelor,Boston,3.5,11,12,476727
5479,25,25,Operations,Lead,Master,Boston,3.16,18,7,434189
5480,42,27,HR,Director,Master,San Francisco,1.92,8,0,487964
5481,61,0,IT,Senior,PhD,Remote,4.15,3,8,253473
5482,35,11,Marketing,Senior,Master,Chicago,4.22,14,1,250543
5483,60,19,IT,Mid-Level,Bachelor,Chicago,2.93,6,12,322776
5484,52,1,Engineering,Lead,Master,Seattle,2.56,4,0,247778
5485,35,14,Engineering,Director,High School,Chicago,1.98,18,0,404463
5486,27,21,Engineering,Senior,PhD,Boston,4.02,14,7,678916
5487,33,31,Operations,Manager,Master,Remote,3.56,5,2,282871
5488,37,19,IT,Junior,PhD,San Francisco,1.83,19,12,491914
5489,38,32,Finance,Manager,PhD,Chicago,4.18,14,5,820219
5490,44,14,Marketing,Junior,PhD,San Francisco,4.53,16,5,301180
5491,35,2,Finance,Director,High School,Seattle,1.24,18,10,383744
5492,28,28,IT,Manager,Bachelor,Chicago,4.09,2,1,419028
5493,53,26,Engineering,Senior,High School,Boston,4.41,17,1,397559
5494,36,4,HR,Lead,PhD,San Francisco,4.97,9,0,301033
5495,38,30,Engineering,Junior,Master,Austin,1.95,14,8,305820
5496,62,21,Finance,Lead,Master,Remote,2.48,17,0,311824
5497,55,34,Engineering,Director,High School,Seattle,4.86,14,12,1154249
5498,26,6,IT,Lead,Master,Chicago,1.38,18,12,439345
5499,48,5,Engineering,Senior,PhD,Boston,3.09,19,5,444515
5500,44,25,Finance,Director,PhD,San Francisco,3.03,4,11,1149960
5501,61,0,Finance,Mid-Level,Bachelor,New York,3.43,10,8,217581
5502,35,18,IT,Mid-Level,PhD,Boston,2.32,8,5,361325
5503,36,6,HR,Junior,Master,Boston,4.7,4,10,169645
5504,64,11,Finance,Senior,Bachelor,New York,2.08,10,5,288799
5505,54,19,IT,Lead,Master,New York,3.6,6,3,493558
5506,52,22,HR,Manager,High School,Remote,2.98,1,4,181820
5507,56,24,Sales,Manager,Bachelor,Austin,2.07,19,12,526496
5508,38,29,IT,Director,PhD,Austin,1.76,19,0,707587
5509,49,28,Sales,Junior,Bachelor,Austin,4.83,18,2,211747
5510,40,30,Finance,Junior,PhD,Boston,3.25,17,10,469335
5511,44,17,Engineering,Junior,PhD,Remote,3.42,15,5,263867
5512,53,18,Marketing,Senior,Master,Boston,4.13,0,1,241800
5513,61,3,Engineering,Manager,PhD,Boston,1.32,2,0,304836
5514,34,0,Finance,Director,PhD,Austin,3.86,8,12,553308
5515,41,14,HR,Senior,PhD,San Francisco,1.66,16,0,273703
5516,56,7,IT,Director,Master,Remote,3.96,7,13,573797
5517,26,14,Engineering,Senior,PhD,Boston,1.57,15,0,370286
5518,30,14,Sales,Lead,High School,Boston,4.33,11,9,357407
5519,50,21,Operations,Senior,Master,Boston,3.72,3,9,296421
5520,27,17,Finance,Senior,High School,Austin,2.54,4,11,244602
5521,46,15,Engineering,Lead,Bachelor,Chicago,2.44,6,0,289757
5522,52,1,Operations,Mid-Level,Master,Austin,1.6,17,12,157438
5523,43,19,Engineering,Lead,High School,Chicago,4.62,19,5,457695
5524,23,15,HR,Junior,Master,Austin,1.47,13,13,173522
5525,26,2,HR,Mid-Level,PhD,Remote,2.89,7,9,151592
5526,48,29,HR,Manager,Master,San Francisco,1.95,12,3,502259
5527,46,1,Operations,Director,Bachelor,San Francisco,4.99,3,3,276112
5528,29,34,Marketing,Senior,High School,Boston,3.34,11,13,423770
5529,22,25,Operations,Mid-Level,Master,Austin,1.6,2,3,144213
5530,41,4,Finance,Manager,PhD,Chicago,3.67,4,7,412132
5531,44,1,Finance,Lead,High School,Chicago,4.97,3,6,217516
5532,53,19,Sales,Lead,High School,San Francisco,3.42,14,4,376898
5533,32,33,Sales,Junior,High School,Boston,2.83,4,13,232147
5534,60,33,Finance,Junior,Bachelor,Remote,2.17,8,14,248184
5535,45,19,Engineering,Mid-Level,PhD,Chicago,1.37,13,6,373322
5536,32,24,Finance,Director,PhD,Austin,1.91,15,7,770675
5537,50,19,IT,Senior,High School,Boston,3.21,2,9,308301
5538,47,24,Marketing,Lead,Master,Seattle,4.02,14,7,535116
5539,37,13,Sales,Mid-Level,High School,Austin,4.51,17,10,231812
5540,56,11,Sales,Mid-Level,PhD,Austin,4.17,17,6,298082
5541,41,4,IT,Director,Bachelor,San Francisco,1.5,13,6,513027
5542,24,1,IT,Mid-Level,Bachelor,Remote,4.09,6,12,187571
5543,22,15,Operations,Junior,High School,Austin,3.33,19,13,137922
5544,22,29,IT,Director,Bachelor,New York,2.88,5,8,840457
5545,38,23,Sales,Lead,Bachelor,Boston,3.29,15,10,530881
5546,23,29,Finance,Junior,Master,New York,1.03,18,14,414741
5547,50,10,Sales,Junior,Bachelor,Remote,1.27,8,14,138060
5548,41,13,IT,Director,Master,Austin,3.1,19,4,612738
5549,27,22,IT,Director,High School,Austin,1.69,0,7,372563
5550,29,15,IT,Mid-Level,PhD,San Francisco,3.18,17,1,408259
5551,50,20,Sales,Manager,PhD,San Francisco,2.42,13,11,837944
5552,54,3,IT,Manager,Master,Seattle,4.63,13,14,659821
5553,24,32,Operations,Manager,PhD,San Francisco,4.8,7,12,842654
5554,56,13,Finance,Mid-Level,High School,Seattle,4.92,16,7,273425
5555,26,18,Engineering,Senior,PhD,Remote,4.6,17,0,393257
5556,48,4,IT,Lead,Bachelor,Remote,4.94,14,8,317894
5557,33,30,Sales,Mid-Level,High School,San Francisco,3.82,9,0,246586
5558,41,17,Sales,Mid-Level,High School,Seattle,4.84,19,13,352117
5559,41,30,IT,Junior,PhD,Chicago,3.57,15,7,404288
5560,30,29,Sales,Manager,PhD,San Francisco,4.24,6,14,1090744
5561,60,20,IT,Director,Master,Austin,1.53,16,2,546303
5562,25,29,Marketing,Mid-Level,Bachelor,Seattle,3.73,4,13,329507
5563,40,3,Finance,Senior,PhD,Austin,4.72,17,3,309247
5564,59,4,IT,Lead,PhD,Seattle,3.16,13,14,605571
5565,48,9,Sales,Senior,Master,Boston,1.75,17,12,380166
5566,64,26,Marketing,Mid-Level,PhD,Seattle,3.11,17,10,467646
5567,34,15,Engineering,Mid-Level,Bachelor,New York,3.83,14,12,471963
5568,34,29,Engineering,Junior,Bachelor,Seattle,4.08,10,9,367116
5569,43,12,Operations,Senior,High School,Seattle,3.09,4,6,151683
5570,49,20,IT,Junior,High School,Chicago,1.87,15,14,239396
5571,43,14,Operations,Director,Bachelor,Chicago,4.71,7,9,404235
5572,64,19,Operations,Senior,Master,Remote,4.09,12,12,289592
5573,40,19,Marketing,Manager,High School,Boston,2.08,16,2,297104
5574,29,4,Engineering,Director,Bachelor,Boston,4.25,8,8,580527
5575,29,31,Operations,Manager,Bachelor,San Francisco,2.39,14,2,394463
5576,63,5,HR,Senior,High School,Boston,2.25,6,7,145482
5577,47,29,Operations,Junior,Bachelor,Chicago,4.45,17,7,212487
5578,47,25,Engineering,Manager,Bachelor,New York,4.49,13,13,1011430
5579,44,12,HR,Mid-Level,Bachelor,Seattle,2.59,7,2,145487
5580,64,28,Marketing,Lead,Bachelor,New York,1.04,1,12,387712
5581,34,4,IT,Junior,High School,Chicago,1.75,17,2,118565
5582,49,24,IT,Director,Master,San Francisco,4.64,3,9,1098643
5583,30,12,HR,Director,Bachelor,New York,4.59,1,4,379853
5584,41,23,Engineering,Senior,PhD,Seattle,2.81,9,7,584751
5585,40,30,Sales,Director,Master,Seattle,2.22,5,5,666940
5586,60,19,HR,Lead,PhD,New York,2.21,10,4,392577
5587,33,7,Engineering,Lead,PhD,San Francisco,4.59,19,4,705665
5588,36,8,Operations,Mid-Level,Bachelor,New York,2.3,9,10,170290
5589,52,20,Sales,Director,High School,Austin,3.05,16,11,531562
5590,35,19,Marketing,Junior,PhD,Remote,3.92,7,5,181348
5591,32,14,IT,Lead,PhD,Chicago,1.84,5,7,430180
5592,47,25,Marketing,Junior,PhD,New York,2.02,15,5,281097
5593,63,10,Finance,Mid-Level,Bachelor,New York,2.43,9,6,244033
5594,48,10,Marketing,Senior,Bachelor,San Francisco,3.62,18,8,362284
5595,32,26,Finance,Lead,High School,New York,4.27,3,6,411562
5596,59,29,Marketing,Lead,Bachelor,San Francisco,3.19,1,13,538762
5597,55,18,Marketing,Lead,Master,Chicago,1.53,19,8,401727
5598,64,33,Marketing,Director,High School,Austin,2.78,1,9,419404
5599,40,22,Finance,Junior,Bachelor,Boston,1.51,11,12,252383
5600,27,0,Operations,Lead,Bachelor,Chicago,1.35,3,0,93954
5601,59,2,Finance,Junior,PhD,New York,3.36,15,2,191473
5602,63,2,HR,Director,Bachelor,Remote,4.82,1,5,218056
5603,49,27,Engineering,Manager,PhD,Austin,4.35,15,14,1135163
5604,22,13,Engineering,Manager,Bachelor,Boston,4.1,14,2,496740
5605,56,29,Operations,Junior,Bachelor,Boston,3.91,13,10,224452
5606,61,4,Engineering,Director,Bachelor,Seattle,4.59,10,13,732941
5607,29,14,Marketing,Manager,Bachelor,Seattle,4.01,14,1,337091
5608,28,13,Operations,Mid-Level,Bachelor,New York,3.51,5,4,151914
5609,32,13,Engineering,Mid-Level,High School,Seattle,2.46,15,0,186478
5610,60,7,Finance,Manager,Bachelor,Boston,1.4,0,4,251163
5611,25,7,HR,Senior,Bachelor,Boston,2.84,10,12,237290
5612,46,18,Sales,Junior,PhD,Chicago,4.7,13,10,330057
5613,33,31,HR,Manager,Master,Seattle,3.33,1,7,469222
5614,47,30,Engineering,Junior,Master,Seattle,1.74,15,8,373132
5615,59,28,Operations,Director,High School,Chicago,3.6,3,9,365502
5616,33,10,IT,Manager,Bachelor,Boston,2.86,13,12,551532
5617,64,12,Engineering,Mid-Level,Master,San Francisco,4.73,15,5,471834
5618,58,26,Finance,Director,PhD,New York,1.64,14,3,853836
5619,45,18,HR,Senior,PhD,San Francisco,3.85,1,2,305030
5620,37,25,IT,Junior,High School,San Francisco,3.73,12,7,288722
5621,34,8,Finance,Senior,PhD,Boston,4.93,16,11,560185
5622,46,27,Finance,Mid-Level,Master,New York,3.26,19,14,639794
5623,25,31,Sales,Lead,Master,San Francisco,4.49,9,1,571014
5624,32,2,Finance,Lead,Master,Remote,1.1,14,7,242353
5625,53,31,IT,Junior,Bachelor,Remote,1.49,16,6,219144
5626,28,4,Finance,Director,PhD,Remote,2.38,7,1,326537
5627,32,7,Sales,Mid-Level,PhD,Chicago,3.48,1,1,175161
5628,49,13,Marketing,Junior,Bachelor,Chicago,2.8,0,1,87238
5629,62,2,IT,Director,Master,New York,1.81,4,14,598230
5630,44,23,Marketing,Junior,PhD,San Francisco,3.36,2,0,212630
5631,44,12,IT,Junior,Master,Remote,3.27,10,6,181463
5632,49,28,Operations,Senior,Bachelor,Austin,3.1,15,7,267916
5633,64,7,Sales,Manager,Master,Seattle,1.36,8,6,344215
5634,47,30,Operations,Mid-Level,High School,Austin,4.71,3,14,209921
5635,46,25,Operations,Senior,Bachelor,New York,3.37,8,3,246676
5636,50,17,Finance,Director,Master,Seattle,2.06,13,10,772361
5637,40,17,Operations,Manager,Bachelor,New York,3.75,9,14,465272
5638,54,6,Engineering,Junior,PhD,Austin,2.27,15,11,262031
5639,57,15,IT,Lead,High School,San Francisco,3.02,8,8,420367
5640,35,32,HR,Senior,Bachelor,San Francisco,2.36,2,12,389436
5641,35,2,Engineering,Mid-Level,Master,Boston,4.52,0,1,196272
5642,56,3,Engineering,Mid-Level,PhD,Seattle,4.98,19,4,386764
5643,51,3,Finance,Manager,Master,New York,1.64,10,14,498304
5644,49,8,HR,Senior,Master,San Francisco,1.09,19,1,225038
5645,38,16,Operations,Junior,Bachelor,Austin,1.88,19,2,95648
5646,24,16,HR,Manager,Bachelor,Seattle,3.36,0,1,239095
5647,37,32,Operations,Director,Master,Austin,1.7,4,7,419622
5648,51,19,Marketing,Mid-Level,Bachelor,Chicago,4.25,8,14,305478
5649,50,13,Sales,Director,Master,San Francisco,2.63,2,9,639537
5650,36,21,Finance,Senior,Bachelor,Remote,3.44,11,13,364046
5651,46,26,Operations,Lead,High School,Remote,2.82,17,12,267967
5652,59,2,Operations,Director,Bachelor,Boston,4.61,1,5,250900
5653,63,23,HR,Junior,Master,Boston,1.14,9,4,162001
5654,59,29,Finance,Mid-Level,PhD,Seattle,3.92,6,4,425602
5655,44,7,IT,Senior,Bachelor,New York,3.61,17,8,405390
5656,46,21,Operations,Lead,High School,Chicago,3.6,15,1,200916
5657,63,24,Marketing,Mid-Level,High School,Seattle,2.66,12,12,268537
5658,28,9,Engineering,Lead,High School,Austin,1.06,0,0,152378
5659,43,28,Operations,Mid-Level,High School,Austin,3.76,6,5,149318
5660,38,0,HR,Manager,Master,New York,4.32,10,7,334387
5661,39,20,IT,Manager,High School,Boston,1.34,5,7,367102
5662,62,23,Marketing,Manager,PhD,Boston,2.77,4,5,487822
5663,31,8,Finance,Senior,Bachelor,Austin,1.65,9,2,168303
5664,31,25,Operations,Manager,High School,Remote,3.44,2,2,169674
5665,28,8,Marketing,Senior,Bachelor,New York,4.14,14,1,236959
5666,59,19,Marketing,Junior,Master,Seattle,3.67,11,12,272934
5667,48,34,IT,Manager,Bachelor,San Francisco,2.27,4,1,543843
5668,54,8,Marketing,Senior,Master,Seattle,1.56,13,1,198576
5669,22,21,Marketing,Mid-Level,Master,Chicago,4.18,11,6,290133
5670,55,0,IT,Senior,Bachelor,Boston,2.3,10,14,299351
5671,25,4,IT,Director,High School,Seattle,1.09,12,9,392116
5672,38,8,IT,Senior,PhD,Boston,3.29,9,8,442430
5673,25,18,Marketing,Director,Bachelor,Boston,1.99,9,9,507205
5674,64,7,Marketing,Mid-Level,PhD,San Francisco,4.36,13,13,426175
5675,47,31,Sales,Senior,Bachelor,Remote,1.57,19,10,349435
5676,25,12,Finance,Mid-Level,PhD,San Francisco,2.74,15,12,510384
5677,22,19,Engineering,Director,Bachelor,Seattle,2.01,11,6,674879
5678,28,29,Finance,Lead,PhD,Chicago,3.76,17,11,850405
5679,51,9,HR,Manager,PhD,Boston,3.19,3,7,360950
5680,30,30,HR,Director,Bachelor,Austin,4.16,9,11,595262
5681,56,24,IT,Junior,Bachelor,Boston,2.83,0,11,255082
5682,29,28,Finance,Senior,Master,Chicago,1.02,17,4,380549
5683,45,23,Marketing,Mid-Level,PhD,Seattle,1.86,14,1,262346
5684,40,20,Sales,Manager,Bachelor,Chicago,5.0,16,13,671910
5685,57,8,Engineering,Senior,High School,Austin,2.62,0,7,177743
5686,64,1,Operations,Manager,High School,San Francisco,3.48,13,4,209430
5687,48,3,Operations,Lead,Master,Austin,4.62,11,12,259288
5688,53,7,Marketing,Senior,High School,Chicago,1.08,10,13,196355
5689,35,31,Finance,Mid-Level,Bachelor,Austin,3.64,19,8,370726
5690,39,13,Operations,Lead,PhD,Boston,2.15,18,5,324635
5691,49,12,Finance,Senior,Bachelor,Chicago,2.12,3,12,281272
5692,50,20,Sales,Manager,High School,Remote,1.9,16,6,289722
5693,37,23,Sales,Lead,High School,Seattle,4.29,17,0,335524
5694,56,17,IT,Mid-Level,Bachelor,San Francisco,2.49,3,7,311440
5695,52,25,Finance,Senior,Master,San Francisco,1.27,0,6,386667
5696,25,31,IT,Manager,Bachelor,Austin,1.39,5,6,426684
5697,58,32,Marketing,Manager,Master,Austin,1.59,6,6,403663
5698,38,30,IT,Director,High School,Remote,4.6,0,14,614660
5699,60,17,Marketing,Lead,PhD,Remote,2.71,5,6,298321
5700,47,34,Marketing,Senior,PhD,Austin,4.66,2,14,534860
5701,60,11,Operations,Director,Bachelor,Seattle,4.27,15,10,478504
5702,62,24,Engineering,Manager,Master,Boston,4.35,1,0,518157
5703,25,30,Engineering,Lead,High School,San Francisco,2.15,1,11,544469
5704,51,9,Marketing,Junior,PhD,Chicago,2.09,10,8,183485
5705,51,33,Finance,Manager,Bachelor,Chicago,3.24,19,6,653387
5706,43,2,Sales,Lead,Bachelor,San Francisco,2.67,10,6,287998
5707,32,7,IT,Junior,High School,Seattle,3.04,7,10,173848
5708,23,31,HR,Lead,High School,Remote,1.21,18,12,290434
5709,33,28,Sales,Manager,Bachelor,Remote,4.89,14,11,567514
5710,51,21,Sales,Junior,Bachelor,Austin,1.23,19,0,126251
5711,57,19,HR,Lead,Bachelor,New York,1.72,13,5,313081
5712,39,5,Marketing,Senior,Master,Austin,3.71,17,9,274474
5713,47,28,Sales,Junior,High School,Seattle,1.62,19,7,217793
5714,28,16,HR,Lead,Bachelor,San Francisco,1.43,4,13,347365
5715,22,30,IT,Senior,High School,Boston,1.61,1,4,268275
5716,47,33,Operations,Junior,Bachelor,Austin,1.25,1,11,132831
5717,44,3,Finance,Lead,Bachelor,Remote,2.01,1,11,211750
5718,47,1,Finance,Manager,Bachelor,Chicago,2.08,1,0,181859
5719,27,11,Finance,Junior,High School,Boston,2.99,8,12,185803
5720,27,34,Marketing,Junior,Bachelor,San Francisco,2.75,11,4,258089
5721,29,5,Sales,Senior,Bachelor,Remote,2.89,19,14,266090
5722,45,7,Sales,Director,High School,New York,3.46,17,1,357955
5723,43,20,Engineering,Director,Bachelor,Austin,1.92,2,1,396581
5724,40,34,Finance,Lead,PhD,Boston,1.54,18,3,641897
5725,58,14,Marketing,Manager,PhD,Boston,4.52,15,13,741783
5726,39,6,HR,Senior,Bachelor,Chicago,3.54,10,11,228885
5727,52,14,Marketing,Junior,Master,Remote,1.24,14,10,150264
5728,58,5,Sales,Director,High School,Austin,4.84,10,3,288016
5729,51,16,IT,Senior,Bachelor,New York,3.77,9,14,531366
5730,63,3,IT,Senior,High School,Boston,1.61,18,9,249654
5731,54,21,IT,Senior,Master,Chicago,4.88,4,6,435908
5732,31,31,Finance,Junior,Master,Remote,2.46,13,8,248448
5733,58,21,Engineering,Mid-Level,High School,Austin,4.94,8,10,308704
5734,33,26,Operations,Senior,Master,Austin,1.41,5,11,256577
5735,51,14,Marketing,Mid-Level,Master,Remote,1.64,0,1,115064
5736,48,21,Engineering,Director,High School,Remote,3.63,11,7,515481
5737,60,27,IT,Manager,Master,Remote,1.09,13,13,604988
5738,30,8,Sales,Director,PhD,New York,1.07,3,7,504114
5739,42,33,HR,Manager,Bachelor,Chicago,4.17,14,10,563902
5740,33,8,Marketing,Manager,PhD,Remote,1.67,16,7,331345
5741,50,14,Operations,Director,PhD,New York,4.68,19,8,751884
5742,54,19,Sales,Lead,Bachelor,Boston,2.7,11,8,412013
5743,64,7,Finance,Junior,PhD,Seattle,4.49,0,13,265618
5744,36,27,Marketing,Mid-Level,Bachelor,Remote,2.67,12,9,231066
5745,23,18,Engineering,Lead,Bachelor,San Francisco,3.12,9,6,558017
5746,60,15,IT,Mid-Level,High School,San Francisco,2.27,3,4,211651
5747,39,10,Marketing,Junior,Bachelor,New York,3.63,5,6,169712
5748,24,7,Sales,Senior,Bachelor,New York,2.27,8,13,309132
5749,28,32,Sales,Director,Master,Seattle,1.89,17,6,837202
5750,64,9,IT,Lead,Master,Seattle,1.32,1,9,358105
5751,39,17,Engineering,Junior,PhD,Seattle,1.23,5,9,290692
5752,59,34,Operations,Director,Bachelor,Seattle,2.22,10,6,499836
5753,58,2,Sales,Lead,Bachelor,Remote,3.95,12,7,231084
5754,54,26,Marketing,Manager,High School,San Francisco,1.82,5,14,486753
5755,52,27,IT,Lead,Bachelor,Boston,2.2,11,1,404120
5756,32,5,Operations,Senior,High School,Seattle,4.62,18,12,222022
5757,25,13,Engineering,Senior,Bachelor,Seattle,3.56,17,3,370504
5758,39,6,Sales,Mid-Level,Master,New York,4.68,18,11,372455
5759,25,9,IT,Lead,Master,Seattle,4.64,11,8,523540
5760,55,14,Sales,Manager,Master,Boston,1.25,19,3,409917
5761,50,30,Marketing,Senior,PhD,Remote,4.82,12,1,334154
5762,45,28,Sales,Mid-Level,Bachelor,Remote,1.2,19,6,227120
5763,43,16,IT,Manager,Master,Boston,4.7,3,5,551653
5764,23,28,Marketing,Manager,High School,Remote,3.19,5,3,247368
5765,27,14,Finance,Manager,Master,Chicago,3.13,12,12,595011
5766,63,25,IT,Junior,Bachelor,Remote,3.85,9,7,221785
5767,46,11,Operations,Senior,Master,Boston,4.52,2,5,219354
5768,42,24,Marketing,Junior,Bachelor,Seattle,3.47,8,7,204366
5769,37,4,HR,Junior,Bachelor,Remote,2.7,14,3,75034
5770,52,3,Sales,Senior,Master,Austin,1.45,4,1,142294
5771,35,30,Finance,Lead,High School,Seattle,4.16,8,11,532190
5772,60,2,Operations,Director,PhD,San Francisco,1.51,14,5,387831
5773,49,2,Engineering,Mid-Level,Bachelor,Remote,3.91,12,8,194628
5774,53,25,HR,Director,PhD,Remote,3.11,2,11,534812
5775,49,16,Engineering,Director,Master,San Francisco,2.54,18,8,1069944
5776,30,9,IT,Director,Bachelor,Remote,3.45,1,14,468488
5777,43,1,HR,Director,Bachelor,New York,4.09,17,10,455538
5778,53,23,Finance,Senior,Master,New York,4.76,13,12,703895
5779,26,10,Operations,Director,PhD,Chicago,2.06,12,8,438162
5780,44,23,Finance,Mid-Level,High School,Seattle,4.79,7,13,350090
5781,26,34,Finance,Lead,Master,Chicago,4.84,9,2,549870
5782,63,22,HR,Senior,Master,Austin,4.25,1,2,212744
5783,53,31,Marketing,Director,High School,New York,4.53,9,9,696397
5784,31,22,Operations,Manager,High School,San Francisco,3.77,1,2,260412
5785,60,33,Engineering,Senior,High School,Austin,1.16,3,4,250337
5786,36,18,Marketing,Lead,High School,Remote,3.3,8,4,197753
5787,28,1,Marketing,Director,Master,New York,3.99,9,12,556134
5788,50,1,Sales,Junior,High School,Austin,4.77,3,4,87239
5789,24,14,IT,Senior,PhD,Seattle,3.28,2,7,426070
5790,40,20,Engineering,Manager,High School,Boston,4.18,6,9,547305
5791,31,34,HR,Senior,Bachelor,Remote,3.82,15,11,347110
5792,49,4,IT,Junior,Bachelor,Remote,2.12,4,7,108992
5793,50,26,Sales,Senior,High School,Boston,1.62,12,14,369716
5794,36,23,Sales,Manager,Master,Austin,4.0,9,13,615013
5795,56,6,IT,Lead,Master,New York,1.94,1,7,350689
5796,27,5,Finance,Manager,PhD,Boston,1.98,15,13,596284
5797,33,32,HR,Lead,Master,Boston,3.58,19,8,596141
5798,59,16,Marketing,Manager,PhD,Austin,4.16,0,9,418049
5799,34,29,Operations,Mid-Level,PhD,Boston,3.33,5,5,276080
5800,50,7,Marketing,Senior,PhD,Seattle,4.54,18,1,310069
5801,40,6,Marketing,Senior,High School,Remote,1.85,0,8,113533
5802,24,5,Finance,Junior,Master,San Francisco,2.01,4,5,182016
5803,29,3,Marketing,Mid-Level,Bachelor,Boston,3.55,11,0,135001
5804,29,0,Engineering,Junior,PhD,Seattle,4.32,16,11,316281
5805,41,14,Marketing,Senior,Bachelor,Remote,3.16,18,11,266187
5806,25,30,Marketing,Junior,PhD,Austin,1.04,7,4,184291
